/home/jessica/miniconda3/envs/Profiles/bin/python3.7 /home/jessica/GitHub/Profiles/development/time.py
/home/jessica/GitHub/data_templates/01082020/20200108_2123.json
Profile from  2020-01-08 21:24:20.381116 to 2020-01-08 21:32:06.650325 added
1 profile(s) including those added from file /home/jessica/GitHub/data_templates/01082020/00000108.BIN
Temperature sensor 1 removed
/home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/metpy/xarray.py:655: MetpyDeprecationWarning: The dewpoint_rh function was deprecated in version 0.12. This function has been renamed dewpoint_from_relative_humidity.
  return func(*args, **kwargs)
         168064882 function calls (167970669 primitive calls) in 1995.296 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       31    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/types.py:164(__get__)
        1    0.000    0.000   14.629   14.629 /home/jessica/GitHub/Profiles/profiles/Profile.py:207(get_thermo_profile)
       33    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/gettext.py:211(_expand_lang)
        1    0.000    0.000  164.912  164.912 /home/jessica/GitHub/Profiles/profiles/Profile.py:177(get_wind_profile)
       15    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:919(consolidate)
        7    0.000    0.000    0.017    0.002 <__array_function__ internals>:2(nanstd)
       13    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/compat/tokenize.py:384(find_cookie)
        1    0.000    0.000    0.004    0.004 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/output/graphviz.py:173(generate_groups)
       44    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:232(to_dense)
        1    0.000    0.000    0.012    0.012 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/subprocess.py:1377(_execute_child)
       53    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:236(items)
       22    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:315(_slice)
        2    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/quantity.py:1131(__eq__)
        3    0.000    0.000    0.007    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_compile.py:598(_code)
        1    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/DFReader.py:398(gps_message_arrived)
       62    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/re.py:232(compile)
       11    0.000    0.000    0.005    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/gettext.py:474(find)
       40    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/multiarray.py:145(concatenate)
        1    0.000    0.000    0.013    0.013 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/metpy/calc/thermo.py:848(dewpoint)
      216    0.000    0.000    0.005    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/tracer.py:314(nodes)
        3    0.000    0.000    0.009    0.003 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_datasource.py:376(_isurl)
        5    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:2394(_get_value)
        8    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(any)
        1    0.000    0.000   24.195   24.195 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/mavutil.py:1615(mavlink_connection)
       23    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:741(condition)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_path_is_mode_type)
        4    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:1874(_do_date_conversions)
       11    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:430(_get_block_manager_axis)
       12    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/util.py:408(__init__)
        1    0.000    0.000    0.002    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_datasource.py:427(_findfile)
       15    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_parse.py:233(__next)
       12    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:1195(_is_potential_multi_index)
       41    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:681(is_)
       12    0.000    0.000    0.008    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/quantity.py:910(__truediv__)
       11    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/util.py:412(from_word)
        7    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/nanfunctions.py:114(_copyto)
       11    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1203(is_datetime64_ns_dtype)
       13    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/compat/tokenize.py:185(_compile)
        7    0.000    0.000    0.013    0.002 <__array_function__ internals>:2(nanvar)
       11    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/algorithms.py:1321(wrapper)
        8    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/common.py:126(_stringify_path)
       46    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/inspect.py:2527(kind)
       11    0.000    0.000    0.000    0.000 {pandas._libs.algos.take_1d_bool_bool}
       28    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_parse.py:164(__getitem__)
       12    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/cast.py:1239(construct_1d_object_array_from_listlike)
      107    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/output/output.py:32(node_color)
        1    0.000    0.000    0.006    0.006 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/metpy/calc/basic.py:108(wind_components)
       18    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:159(__init__)
       11    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/inference.py:327(is_dict_like)
       37    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/os.py:673(__getitem__)
      287    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/color.py:36(r255)
        4    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/genericpath.py:117(_splitext)
       24    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:802(__init__)
       40    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/inspect.py:2515(name)
        4    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/range.py:148(_simple_new)
      287    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/color.py:48(a255)
       11    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexing.py:2065(_validate_integer)
        8    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/_dtype.py:46(__str__)
        1    0.000    0.000    0.036    0.036 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/linecache.py:82(updatecache)
       32    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/metpy/xarray.py:652(<genexpr>)
      287    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/color.py:40(g255)
        3    0.000    0.000    0.019    0.006 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:2065(_match_argument)
      109    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/posixpath.py:41(_get_sep)
        1    0.000    0.000    0.002    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/quantity.py:1056(__pow__)
        4    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:3302(_process_date_conversion)
       11    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:188(is_categorical_astype)
        4    0.000    0.000    0.009    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:7320(isnull)
        1    0.000    0.000    0.068    0.068 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/metpy/deprecation.py:282(wrapper)
      287    0.000    0.000    0.002    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/color.py:52(rgb_web)
       21    0.000    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:1322(add_argument)
      287    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/color.py:44(b255)
       22    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:5044(_maybe_cast_indexer)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.arange}
        4    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/posixpath.py:121(splitext)
        2    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/tokenize.py:380(find_cookie)
        4    0.000    0.000    0.002    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:1133(_make_engine)
       57    0.000    0.000    0.003    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/tracer.py:293(groups)
       11    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/common.py:195(_any_not_none)
       22    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:617(<dictcomp>)
        2    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_datasource.py:367(_possible_names)
        1    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/formatting.py:104(formatter)
       11    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:729(__array__)
        2    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_datasource.py:503(_sanitize_relative_path)
       22    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/indexes/base.py:4118(_coerce_to_ndarray)
        1    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pymavlink/dialects/v20/ardupilotmega.py:10615(MAVLink_terrain_data_message)
        4    0.000    0.000    0.005    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:1823(_simple_blockify)
       11    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/dtypes/common.py:1253(is_timedelta64_ns_dtype)
        3    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
        2    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/quantity.py:1631(_get_delta_units)
        4    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:2132(<dictcomp>)
       11    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/arrays/numpy_.py:165(__array__)
        4    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/posixpath.py:369(abspath)
       36    0.000    0.000    0.000    0.000 {pandas._libs.lib.infer_datetimelike_array}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:471(_validate_timestamp_pyc)
       11    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/ops/__init__.py:1057(_comp_method_OBJECT_ARRAY)
        1    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/formatting.py:208(format_unit)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:2(transpose)
       16    0.000    0.000    0.000    0.000 <string>:1(__new__)
        4    0.000    0.000    0.003    0.001 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/nanops.py:405(nanany)
       15    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/generic.py:385(<dictcomp>)
        8    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/io/parsers.py:371(_validate_integer)
        6    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_datasource.py:173(_load)
        5    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/lib/_datasource.py:206(keys)
        9    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/sre_parse.py:254(get)
        4    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/registry.py:514(get_dimensionality)
       13    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:1241(__init__)
        1    0.000    0.000    0.036    0.036 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/tokenize.py:443(open)
        1    0.000    0.000    0.002    0.002 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pint/quantity.py:966(__mod__)
        8    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/blocks.py:347(ftype)
        8    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/fromnumeric.py:2189(any)
       26    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/numpy/core/multiarray.py:312(where)
        5    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/posixpath.py:154(dirname)
       78    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
        4    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:655(<listcomp>)
        4    0.000    0.000    0.000    0.000 {built-in method builtins.print}
      107    0.000    0.000    0.001    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pycallgraph2/output/output.py:40(node_label)
        1    0.000    0.000    0.018    0.018 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/argparse.py:2086(_match_arguments_partial)
       11    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:325(__len__)
       12    0.000    0.000    0.000    0.000 /home/jessica/miniconda3/envs/Profiles/lib/python3.7/site-packages/pandas/core/internals/managers.py:342(<genexpr>)
